JTT+FC+BU{0.239806}, partition_0 = 1-2469
JTT+FC+BU{1.935312}, partition_1 = 2470-3141
LG+FC+BU{0.358359}, partition_2 = 3142-3356
JTT+FC+BU{0.536347}, partition_3 = 3357-4416
JTT+FC+BU{0.424374}, partition_4 = 4417-4961
JTT-DCMUT+FC+BU{0.847641}, partition_5 = 4962-5895
JTT+FC+BU{0.868004}, partition_6 = 5896-6135
JTT+FC+BU{1.532882}, partition_7 = 6136-6787
JTT+FC+BU{0.344526}, partition_8 = 6788-8384
JTT+FC+BU{0.197853}, partition_9 = 8385-9244
JTT+FC+BU{0.456175}, partition_10 = 9245-9618
JTT+FC+BU{2.067481}, partition_11 = 9619-9892
JTT+BU{0.748571}, partition_12 = 9893-10252
JTT+FC+BU{1.863803}, partition_13 = 10253-10892
MTZOA+FC+BU{0.351620}, partition_14 = 10893-11113
LG+FC+BU{0.800329}, partition_15 = 11114-11476
LG+FC+BU{1.914093}, partition_16 = 11477-11732
JTT+FC+BU{0.383348}, partition_17 = 11733-12296
JTT-DCMUT+FC+BU{1.715803}, partition_18 = 12297-12609
JTT+FC+BU{2.182365}, partition_19 = 12610-13040
JTT+FC+BU{2.070003}, partition_20 = 13041-13400
JTT-DCMUT+FC+BU{1.119303}, partition_21 = 13401-14083
JTT+FC+BU{0.221325}, partition_22 = 14084-15258
JTT+FC+BU{1.299988}, partition_23 = 15259-15712
JTT+FC+BU{1.303036}, partition_24 = 15713-16460
MTZOA+FC+BU{0.941871}, partition_25 = 16461-17094
JTT-DCMUT+FC+BU{1.035002}, partition_26 = 17095-17858
JTT-DCMUT+FC+BU{1.464432}, partition_27 = 17859-18367
JTT+FC+BU{0.881178}, partition_28 = 18368-18575
JTT-DCMUT+FC+BU{0.940591}, partition_29 = 18576-19067
JTT+FC+BU{1.882158}, partition_30 = 19068-19846
JTT+FC+BU{0.500673}, partition_31 = 19847-20785
JTT+FC+BU{0.166332}, partition_32 = 20786-21169
JTT+FC+BU{0.531652}, partition_33 = 21170-21381
JTT-DCMUT+FC+BU{0.623823}, partition_34 = 21382-21939
JTT+FC+BU{0.533001}, partition_35 = 21940-22478
JTT+FC+BU{0.850441}, partition_36 = 22479-23260
JTT-DCMUT+FC+BU{1.460116}, partition_37 = 23261-24161
JTT+FC+BU{1.244120}, partition_38 = 24162-24698
JTT-DCMUT+FC+BU{1.466363}, partition_39 = 24699-25100
JTT+FC+BU{2.003534}, partition_40 = 25101-25716
JTT+BU{0.976948}, partition_41 = 25717-26011
JTT+FC+BU{1.956441}, partition_42 = 26012-26454
MTMAM+FC+BU{1.890325}, partition_43 = 26455-26920
JTT+BU{0.851600}, partition_44 = 26921-27325
DAYHOFF+FC+BU{0.174064}, partition_45 = 27326-27720
JTT+FC+BU{0.682943}, partition_46 = 27721-28177
HIVB+FC+BU{0.337031}, partition_47 = 28178-28565
JTT-DCMUT+FC+BU{1.910089}, partition_48 = 28566-29047
JTT+FC+BU{1.243971}, partition_49 = 29048-29282
JTT-DCMUT+FC+BU{1.662893}, partition_50 = 29283-29496
JTT+FC+BU{1.658880}, partition_51 = 29497-29971
JTT+FC+BU{0.463522}, partition_52 = 29972-31119
JTT-DCMUT+FC+BU{0.892320}, partition_53 = 31120-31835
JTT-DCMUT+FC+BU{1.570771}, partition_54 = 31836-32483
JTT-DCMUT+FC+BU{1.003593}, partition_55 = 32484-32903
JTT-DCMUT+BU{0.716609}, partition_56 = 32904-33415
JTT+FC+BU{0.959537}, partition_57 = 33416-33823
JTT+FC+BU{0.175207}, partition_58 = 33824-34347
JTT+FC+BU{1.444564}, partition_59 = 34348-34766
JTT-DCMUT+FC+BU{1.261443}, partition_60 = 34767-35205
JTT-DCMUT+FC+BU{0.920831}, partition_61 = 35206-36106
JTT+FC+BU{1.040886}, partition_62 = 36107-36384
JTT-DCMUT+FC+BU{1.379566}, partition_63 = 36385-36887
JTT+FC+BU{0.571345}, partition_64 = 36888-37621
JTT-DCMUT+FC+BU{2.227184}, partition_65 = 37622-37947
JTT+FC+BU{0.554012}, partition_66 = 37948-38324
JTT-DCMUT+FC+BU{0.265189}, partition_67 = 38325-38678
JTT+FC+BU{0.833522}, partition_68 = 38679-39200
JTT+FC+BU{0.998529}, partition_69 = 39201-39771
JTT+FC+BU{0.739180}, partition_70 = 39772-40098
JTT+FC+BU{0.995012}, partition_71 = 40099-40844
HIVB+FC+BU{0.972880}, partition_72 = 40845-41649
JTT-DCMUT+FC+BU{0.506332}, partition_73 = 41650-42026
JTT-DCMUT+FC+BU{1.456434}, partition_74 = 42027-42341
JTT+FC+BU{0.654592}, partition_75 = 42342-42734
DAYHOFF+FC+BU{0.077525}, partition_76 = 42735-43123
JTT+FC+BU{1.118588}, partition_77 = 43124-43801
JTT+FC+BU{0.687696}, partition_78 = 43802-44194
JTT+FC+BU{0.654182}, partition_79 = 44195-45283
DAYHOFF+FC+BU{0.078720}, partition_80 = 45284-46153
JTT-DCMUT+FC+BU{1.539621}, partition_81 = 46154-46845
JTT-DCMUT+FC+BU{0.665005}, partition_82 = 46846-47571
WAG+FC+BU{0.453951}, partition_83 = 47572-48076
JTT-DCMUT+FC+BU{0.857685}, partition_84 = 48077-48464
MTZOA+FC+BU{0.492221}, partition_85 = 48465-48858
HIVB+FC+BU{1.293360}, partition_86 = 48859-49210
JTT-DCMUT+FC+BU{1.478540}, partition_87 = 49211-49437
JTT+FC+BU{1.715684}, partition_88 = 49438-50557
JTT+FC+BU{1.488898}, partition_89 = 50558-50822
MTZOA+FC+BU{0.291087}, partition_90 = 50823-51330
JTT+FC+BU{0.699169}, partition_91 = 51331-51977
JTT-DCMUT+FC+BU{0.998859}, partition_92 = 51978-52651
JTT-DCMUT+FC+BU{1.110442}, partition_93 = 52652-52883
JTT-DCMUT+FC+BU{1.045454}, partition_94 = 52884-53135
JTT-DCMUT+FC+BU{1.928535}, partition_95 = 53136-53604
JTT-DCMUT+FC+BU{0.684769}, partition_96 = 53605-53954
JTT+FC+BU{1.296041}, partition_97 = 53955-54851
LG+BU{1.118039}, partition_98 = 54852-55253
JTT-DCMUT+FC+BU{1.087068}, partition_99 = 55254-55934
LG+FC+BU{1.693258}, partition_100 = 55935-56335
HIVB+FC+BU{0.102019}, partition_101 = 56336-56552
JTT+FC+BU{0.822624}, partition_102 = 56553-56894
JTT+FC+BU{2.082811}, partition_103 = 56895-57287
JTT-DCMUT+FC+BU{1.313145}, partition_104 = 57288-57605
JTT+FC+BU{0.372176}, partition_105 = 57606-58104
LG+FC+BU{1.647727}, partition_106 = 58105-58467
JTT-DCMUT+FC+BU{0.920633}, partition_107 = 58468-58868
JTT+FC+BU{1.326207}, partition_108 = 58869-59612
JTT+FC+BU{1.578159}, partition_109 = 59613-60036
JTT+FC+BU{0.339360}, partition_110 = 60037-60539
JTT-DCMUT+BU{0.913412}, partition_111 = 60540-60920
JTT-DCMUT+FC+BU{0.368312}, partition_112 = 60921-61172
JTT+FC+BU{1.164057}, partition_113 = 61173-61639
JTT+FC+BU{0.306096}, partition_114 = 61640-61934
JTT-DCMUT+FC+BU{1.120853}, partition_115 = 61935-62238
JTT+FC+BU{2.394108}, partition_116 = 62239-63236
LG+FC+BU{0.949942}, partition_117 = 63237-63953
JTT+FC+BU{1.703739}, partition_118 = 63954-64319
JTT+FC+BU{0.292720}, partition_119 = 64320-64742
JTT-DCMUT+FC+BU{0.914654}, partition_120 = 64743-65737
JTT-DCMUT+FC+BU{0.234109}, partition_121 = 65738-66717
HIVB+FC+BU{1.769742}, partition_122 = 66718-67043
JTT+FC+BU{0.755517}, partition_123 = 67044-67464
JTT-DCMUT+FC+BU{0.722903}, partition_124 = 67465-67775
JTT+FC+BU{1.904374}, partition_125 = 67776-68272
JTT+FC+BU{0.291723}, partition_126 = 68273-69070
JTT-DCMUT+FC+BU{1.296515}, partition_127 = 69071-69419
JTT+FC+BU{1.819086}, partition_128 = 69420-69691
JTT-DCMUT+FC+BU{1.268411}, partition_129 = 69692-70040
JTT-DCMUT+FC+BU{0.406748}, partition_130 = 70041-70353
JTT+FC+BU{1.788901}, partition_131 = 70354-70818
JTT+FC+BU{1.410875}, partition_132 = 70819-71540
JTT+FC+BU{0.425058}, partition_133 = 71541-72772
JTT+FC+BU{0.369061}, partition_134 = 72773-73666
JTT+FC+BU{0.332331}, partition_135 = 73667-74002
MTZOA+FC+BU{0.970766}, partition_136 = 74003-74332
JTT+FC+BU{1.550749}, partition_137 = 74333-74793
JTT+FC+BU{0.935195}, partition_138 = 74794-75184
JTT+FC+BU{0.671315}, partition_139 = 75185-75534
JTT+FC+BU{0.655804}, partition_140 = 75535-75959
JTT+FC+BU{2.099944}, partition_141 = 75960-76271
JTT-DCMUT+FC+BU{1.874743}, partition_142 = 76272-76685
HIVB+FC+BU{1.822658}, partition_143 = 76686-77380
JTT+FC+BU{0.321042}, partition_144 = 77381-78213
MTZOA+FC+BU{0.243113}, partition_145 = 78214-78425
JTT-DCMUT+FC+BU{0.241387}, partition_146 = 78426-78797
JTT+BU{1.010423}, partition_147 = 78798-79099
JTT+FC+BU{0.927794}, partition_148 = 79100-79620
JTT+FC+BU{0.928784}, partition_149 = 79621-79918
LG+FC+BU{1.394408}, partition_150 = 79919-80402
JTT-DCMUT+FC+BU{0.450822}, partition_151 = 80403-80978
LG+FC+BU{0.998398}, partition_152 = 80979-81267
LG+FC+BU{0.918691}, partition_153 = 81268-82060
JTT+FC+BU{1.602640}, partition_154 = 82061-82433
MTZOA+FC+BU{0.402477}, partition_155 = 82434-83320
JTT+FC+BU{1.773526}, partition_156 = 83321-84447
JTT-DCMUT+FC+BU{0.926578}, partition_157 = 84448-84778
JTT+FC+BU{0.891375}, partition_158 = 84779-85005
LG+FC+BU{0.775304}, partition_159 = 85006-85905
JTT+FC+BU{1.942874}, partition_160 = 85906-86132
JTT+FC+BU{0.366792}, partition_161 = 86133-86401
MTZOA+FC+BU{0.940287}, partition_162 = 86402-86827
JTT+FC+BU{1.120016}, partition_163 = 86828-87186
JTT+BU{1.129186}, partition_164 = 87187-87436
JTT-DCMUT+FC+BU{0.575136}, partition_165 = 87437-88705
JTT+FC+BU{0.520608}, partition_166 = 88706-89539
JTT+FC+BU{0.667660}, partition_167 = 89540-90410
LG+BU{0.670666}, partition_168 = 90411-90909
JTT+FC+BU{0.405455}, partition_169 = 90910-91594
JTT+FC+BU{0.818116}, partition_170 = 91595-92176
JTT+FC+BU{1.526907}, partition_171 = 92177-92578
JTT+BU{1.797010}, partition_172 = 92579-93184
MTZOA+FC+BU{1.057029}, partition_173 = 93185-93633
JTT+FC+BU{0.730977}, partition_174 = 93634-94306
JTT+FC+BU{1.377349}, partition_175 = 94307-95134
JTT+FC+BU{1.380731}, partition_176 = 95135-95609
JTT-DCMUT+FC+BU{0.851894}, partition_177 = 95610-96512
LG+FC+BU{0.848672}, partition_178 = 96513-96981
MTZOA+FC+BU{1.930770}, partition_179 = 96982-97226
JTT+FC+BU{1.443424}, partition_180 = 97227-97881
JTT+FC+BU{0.501379}, partition_181 = 97882-98490
JTT+FC+BU{0.852093}, partition_182 = 98491-99604
JTT+FC+BU{0.879989}, partition_183 = 99605-100160
JTT+FC+BU{0.372171}, partition_184 = 100161-101102
JTT+FC+BU{0.305000}, partition_185 = 101103-101622
JTT+FC+BU{2.075792}, partition_186 = 101623-102188
JTT+FC+BU{0.807512}, partition_187 = 102189-102516
JTT-DCMUT+FC+BU{1.793782}, partition_188 = 102517-102917
LG+FC+BU{0.930048}, partition_189 = 102918-103438
JTT+FC+BU{1.414885}, partition_190 = 103439-104523
JTT-DCMUT+FC+BU{1.527850}, partition_191 = 104524-104931
CPREV+FC+BU{1.448550}, partition_192 = 104932-105348
MTZOA+FC+BU{0.111050}, partition_193 = 105349-105607
LG+FC+BU{1.100372}, partition_194 = 105608-105986
JTT-DCMUT+FC+BU{0.956490}, partition_195 = 105987-106318
LG+FC+BU{0.408534}, partition_196 = 106319-106686
JTT+FC+BU{0.633039}, partition_197 = 106687-107102
JTT+FC+BU{1.871073}, partition_198 = 107103-107436
JTT+FC+BU{0.553771}, partition_199 = 107437-107941
JTT+FC+BU{2.203769}, partition_200 = 107942-108407
JTT+FC+BU{1.936695}, partition_201 = 108408-109013
JTT+FC+BU{0.508287}, partition_202 = 109014-110291
JTT+FC+BU{1.741584}, partition_203 = 110292-110653
JTT-DCMUT+FC+BU{1.318689}, partition_204 = 110654-111090
JTT+FC+BU{2.329258}, partition_205 = 111091-111462
LG+FC+BU{1.699405}, partition_206 = 111463-111818
JTT+FC+BU{0.543316}, partition_207 = 111819-112269
JTT+FC+BU{0.387093}, partition_208 = 112270-112877
JTT+FC+BU{0.800714}, partition_209 = 112878-113263
JTT+FC+BU{0.918844}, partition_210 = 113264-113625
JTT+FC+BU{1.354126}, partition_211 = 113626-114229
JTT+FC+BU{1.727562}, partition_212 = 114230-114562
LG+FC+BU{1.173683}, partition_213 = 114563-115032
JTT-DCMUT+FC+BU{1.065964}, partition_214 = 115033-115252
JTT-DCMUT+FC+BU{1.510222}, partition_215 = 115253-115570
HIVB+FC+BU{1.818148}, partition_216 = 115571-116261
JTT-DCMUT+FC+BU{0.405274}, partition_217 = 116262-116842
JTT+FC+BU{0.446539}, partition_218 = 116843-118138
JTT+FC+BU{0.595658}, partition_219 = 118139-118974
LG+FC+BU{1.465611}, partition_220 = 118975-119579
JTT+FC+BU{0.901424}, partition_221 = 119580-120385
JTT+FC+BU{1.407008}, partition_222 = 120386-120948
JTT+FC+BU{1.551232}, partition_223 = 120949-121807
HIVB+FC+BU{1.398248}, partition_224 = 121808-122130
JTT-DCMUT+FC+BU{1.896335}, partition_225 = 122131-122735
JTT+FC+BU{0.980356}, partition_226 = 122736-122985
JTT+FC+BU{1.473055}, partition_227 = 122986-123409
JTT+FC+BU{1.251629}, partition_228 = 123410-123822
JTT+BU{0.300903}, partition_229 = 123823-125098
JTT+FC+BU{1.651261}, partition_230 = 125099-125990
JTT+FC+BU{1.509512}, partition_231 = 125991-126218
JTT+FC+BU{0.414359}, partition_232 = 126219-126683
JTT+FC+BU{0.699260}, partition_233 = 126684-127034
JTT+FC+BU{1.202282}, partition_234 = 127035-127979
JTT-DCMUT+FC+BU{1.336065}, partition_235 = 127980-128875
JTT+FC+BU{0.773971}, partition_236 = 128876-129591
JTT+FC+BU{0.968258}, partition_237 = 129592-130563
JTT+FC+BU{0.420572}, partition_238 = 130564-131381
JTT+FC+BU{0.782475}, partition_239 = 131382-131910
JTT+FC+BU{1.841047}, partition_240 = 131911-132475
JTT+FC+BU{0.594323}, partition_241 = 132476-133441
JTT+FC+BU{0.684843}, partition_242 = 133442-133748
JTT+FC+BU{1.441183}, partition_243 = 133749-134289
JTT+FC+BU{0.839736}, partition_244 = 134290-134976
JTT+FC+BU{1.544557}, partition_245 = 134977-135472
LG+FC+BU{1.564125}, partition_246 = 135473-136207
JTT+FC+BU{0.415216}, partition_247 = 136208-136704
JTT+FC+BU{0.446394}, partition_248 = 136705-137290
LG+FC+BU{0.715898}, partition_249 = 137291-138602
MTZOA+FC+BU{0.503288}, partition_250 = 138603-139076
JTT+FC+BU{1.279069}, partition_251 = 139077-139471
JTT+FC+BU{0.930009}, partition_252 = 139472-139913
HIVB+FC+BU{0.494700}, partition_253 = 139914-140180
JTT+FC+BU{0.281367}, partition_254 = 140181-140557
JTT-DCMUT+FC+BU{0.995540}, partition_255 = 140558-140846
JTT+FC+BU{1.578355}, partition_256 = 140847-141407
JTT+FC+BU{0.590074}, partition_257 = 141408-141700
JTT-DCMUT+FC+BU{1.035786}, partition_258 = 141701-142012
JTT-DCMUT+FC+BU{0.642391}, partition_259 = 142013-142318
JTT+FC+BU{0.165574}, partition_260 = 142319-143202
JTT+FC+BU{1.022269}, partition_261 = 143203-144019
JTT+FC+BU{1.012545}, partition_262 = 144020-144591
JTT-DCMUT+FC+BU{0.821173}, partition_263 = 144592-145074
JTT-DCMUT+FC+BU{0.268932}, partition_264 = 145075-145530
JTT+FC+BU{1.192980}, partition_265 = 145531-146031
JTT-DCMUT+FC+BU{0.684466}, partition_266 = 146032-146304
JTT+FC+BU{1.285035}, partition_267 = 146305-146558
DAYHOFF+FC+BU{0.655743}, partition_268 = 146559-146817
JTT+FC+BU{0.923730}, partition_269 = 146818-147107
JTT+FC+BU{0.285360}, partition_270 = 147108-147353
JTT+FC+BU{2.024765}, partition_271 = 147354-147811
JTT+FC+BU{1.221972}, partition_272 = 147812-148525
JTT+FC+BU{1.798223}, partition_273 = 148526-148790
JTT+FC+BU{1.242122}, partition_274 = 148791-149067
JTT+FC+BU{0.222999}, partition_275 = 149068-149919
JTT+FC+BU{0.770687}, partition_276 = 149920-150907
JTT+FC+BU{0.726979}, partition_277 = 150908-151749
JTT-DCMUT+FC+BU{0.384260}, partition_278 = 151750-152174
JTT+FC+BU{1.700258}, partition_279 = 152175-152737
JTT-DCMUT+FC+BU{0.460102}, partition_280 = 152738-153836
JTT+FC+BU{2.046284}, partition_281 = 153837-154412
LG+FC+BU{1.292652}, partition_282 = 154413-154699
JTT+BU{1.380520}, partition_283 = 154700-154973
JTT+FC+BU{1.682288}, partition_284 = 154974-155285
LG+FC+BU{0.559286}, partition_285 = 155286-155570
JTT+BU{1.171919}, partition_286 = 155571-156124
JTT+FC+BU{1.808641}, partition_287 = 156125-156422
JTT+FC+BU{0.459780}, partition_288 = 156423-156717
JTT+FC+BU{1.690753}, partition_289 = 156718-157067
JTT+FC+BU{0.510192}, partition_290 = 157068-157579
HIVB+FC+BU{1.476913}, partition_291 = 157580-157942
JTT-DCMUT+FC+BU{0.410431}, partition_292 = 157943-158241
JTT+FC+BU{0.265475}, partition_293 = 158242-158752
JTT-DCMUT+FC+BU{0.341632}, partition_294 = 158753-159841
JTT+FC+BU{0.572959}, partition_295 = 159842-160663
LG+FC+BU{1.495165}, partition_296 = 160664-161409
