JTT+FC+BU{1.891158}, partition_0 = 1-672
JTT-DCMUT+FC+BU{0.825777}, partition_1 = 673-1606
JTT+FC+BU{0.841940}, partition_2 = 1607-1846
JTT+FC+BU{1.489831}, partition_3 = 1847-2498
JTT+BU{0.733805}, partition_4 = 2499-2858
JTT+FC+BU{1.816813}, partition_5 = 2859-3498
MTZOA+FC+BU{0.343285}, partition_6 = 3499-3719
LG+FC+BU{1.876577}, partition_7 = 3720-3975
JTT-DCMUT+FC+BU{1.676213}, partition_8 = 3976-4288
JTT+FC+BU{2.017612}, partition_9 = 4289-4648
JTT-DCMUT+FC+BU{1.085620}, partition_10 = 4649-5331
JTT+FC+BU{1.271891}, partition_11 = 5332-6079
JTT-DCMUT+FC+BU{1.002702}, partition_12 = 6080-6843
JTT-DCMUT+FC+BU{1.421487}, partition_13 = 6844-7352
JTT+FC+BU{0.853330}, partition_14 = 7353-7560
JTT+FC+BU{0.487598}, partition_15 = 7561-8499
JTT+FC+BU{0.519357}, partition_16 = 8500-8711
JTT-DCMUT+FC+BU{0.607171}, partition_17 = 8712-9269
JTT+FC+BU{0.826241}, partition_18 = 9270-10051
JTT+BU{0.952171}, partition_19 = 10052-10346
JTT+FC+BU{1.914808}, partition_20 = 10347-10789
JTT+BU{0.829673}, partition_21 = 10790-11194
DAYHOFF+FC+BU{0.171474}, partition_22 = 11195-11589
JTT+FC+BU{0.667100}, partition_23 = 11590-12046
HIVB+FC+BU{0.329361}, partition_24 = 12047-12434
JTT-DCMUT+FC+BU{1.847340}, partition_25 = 12435-12916
JTT+FC+BU{1.211678}, partition_26 = 12917-13151
JTT+FC+BU{1.612539}, partition_27 = 13152-13626
JTT-DCMUT+FC+BU{0.867102}, partition_28 = 13627-14342
JTT-DCMUT+BU{0.701863}, partition_29 = 14343-14854
JTT+FC+BU{0.938103}, partition_30 = 14855-15262
JTT-DCMUT+FC+BU{1.235632}, partition_31 = 15263-15701
JTT+FC+BU{1.018558}, partition_32 = 15702-15979
JTT+FC+BU{1.872506}, partition_33 = 15980-16558
JTT-DCMUT+FC+BU{1.337505}, partition_34 = 16559-17061
JTT+FC+BU{0.553840}, partition_35 = 17062-17795
JTT-DCMUT+FC+BU{2.162569}, partition_36 = 17796-18121
JTT+FC+BU{0.539535}, partition_37 = 18122-18498
JTT-DCMUT+FC+BU{0.257662}, partition_38 = 18499-18852
JTT+FC+BU{0.812911}, partition_39 = 18853-19374
JTT+FC+BU{0.723105}, partition_40 = 19375-19701
JTT+FC+BU{0.970944}, partition_41 = 19702-20447
HIVB+FC+BU{0.948714}, partition_42 = 20448-21252
JTT-DCMUT+FC+BU{0.494469}, partition_43 = 21253-21629
JTT+FC+BU{0.640989}, partition_44 = 21630-22022
JTT+FC+BU{1.094412}, partition_45 = 22023-22700
JTT+FC+BU{0.670675}, partition_46 = 22701-23093
JTT-DCMUT+FC+BU{1.501919}, partition_47 = 23094-23785
JTT-DCMUT+FC+BU{0.645107}, partition_48 = 23786-24511
WAG+FC+BU{0.442583}, partition_49 = 24512-25016
JTT-DCMUT+FC+BU{0.835390}, partition_50 = 25017-25404
MTZOA+FC+BU{0.478231}, partition_51 = 25405-25798
HIVB+FC+BU{1.264413}, partition_52 = 25799-26150
JTT-DCMUT+FC+BU{1.437393}, partition_53 = 26151-26377
JTT-DCMUT+FC+BU{0.969985}, partition_54 = 26378-27051
JTT-DCMUT+FC+BU{1.085550}, partition_55 = 27052-27283
JTT-DCMUT+FC+BU{1.009840}, partition_56 = 27284-27535
JTT-DCMUT+FC+BU{1.885124}, partition_57 = 27536-28004
JTT-DCMUT+FC+BU{0.674135}, partition_58 = 28005-28354
LG+BU{1.082270}, partition_59 = 28355-28756
JTT-DCMUT+FC+BU{1.053445}, partition_60 = 28757-29437
LG+FC+BU{1.653878}, partition_61 = 29438-29838
HIVB+FC+BU{0.099837}, partition_62 = 29839-30055
JTT+FC+BU{0.800874}, partition_63 = 30056-30397
JTT+FC+BU{2.033116}, partition_64 = 30398-30790
JTT+FC+BU{0.362558}, partition_65 = 30791-31289
LG+FC+BU{1.608592}, partition_66 = 31290-31652
JTT+FC+BU{1.533270}, partition_67 = 31653-32076
JTT-DCMUT+BU{0.896860}, partition_68 = 32077-32457
JTT+FC+BU{1.130668}, partition_69 = 32458-32924
JTT+FC+BU{0.299529}, partition_70 = 32925-33219
JTT-DCMUT+FC+BU{1.091006}, partition_71 = 33220-33523
JTT+FC+BU{2.320447}, partition_72 = 33524-34521
JTT+FC+BU{0.288662}, partition_73 = 34522-34944
JTT-DCMUT+FC+BU{0.887657}, partition_74 = 34945-35939
HIVB+FC+BU{1.731460}, partition_75 = 35940-36265
JTT-DCMUT+FC+BU{0.700392}, partition_76 = 36266-36576
JTT-DCMUT+FC+BU{1.269427}, partition_77 = 36577-36925
JTT+FC+BU{1.776323}, partition_78 = 36926-37197
JTT-DCMUT+FC+BU{1.237796}, partition_79 = 37198-37546
JTT-DCMUT+FC+BU{0.401177}, partition_80 = 37547-37859
JTT+FC+BU{1.737041}, partition_81 = 37860-38324
JTT+FC+BU{0.417439}, partition_82 = 38325-39556
JTT+FC+BU{0.326521}, partition_83 = 39557-39892
JTT+FC+BU{1.512375}, partition_84 = 39893-40353
